order_item_id,order_id,product_id,quantity,unit_price
OI0003433,O001385,P00489,1,771.66
OI0003434,O000973,P00932,2,1038.56
OI0003435,O000991,P00130,1,479.03
OI0003436,O001134,P00838,1,974.71
OI0003437,O000194,P00770,2,692.27
OI0003438,O001483,P00643,1,857.8
OI0003439,O000855,P00007,3,887.91
OI0003440,O000799,P00852,1,1237.11
OI0003441,O000301,P00753,2,986.21
OI0003442,O000968,P00704,2,400.14
OI0003443,O000568,P00937,1,94.11
OI0003444,O000672,P00310,1,7.97
OI0003445,O000149,P00809,2,1357.1
OI0003446,O000769,P00627,1,1413.45
OI0003447,O001485,P00901,1,145.7
OI0003448,O000139,P00473,2,733.15
OI0003449,O000861,P00102,1,231.63
OI0003450,O000292,P00338,2,1423.38
OI0003451,O000335,P00319,3,374.01
OI0003452,O000699,P00513,1,754.96
OI0003453,O001208,P00025,1,252.6
OI0003454,O000307,P00721,1,502.48
OI0003455,O000925,P00430,2,403.88
OI0003456,O000981,P00143,1,715.76
OI0003457,O000898,P00709,1,632.57
OI0003458,O001286,P00657,0,499.54
OI0003459,O000927,P00149,1,163.29
OI0003460,O001334,P00693,2,729.31
OI0003461,O000344,P00055,1,1276.06
OI0003462,O001448,P00471,1,1096.68
OI0003463,O000657,P00363,1,1082.26
OI0003464,O000261,P00650,1,552.31
OI0003465,O001386,P00209,1,1064.09
OI0003466,O000169,P00185,1,700.97
OI0003467,O000660,P00065,1,229.66
OI0003468,O000200,P00549,3,631.48
OI0003469,O001409,P00112,1,203.44
OI0003470,O001336,P00263,2,176.15
OI0003471,O000582,P00076,1,39.47
OI0003472,O001336,P00296,2,427.87
OI0003473,O000566,P00178,1,499.66
OI0003474,O000395,P00766,4,1050.67
OI0003475,O000351,P00001,3,809.32
OI0003476,O000028,P00148,1,1288.38
OI0003477,O000632,P00876,1,268.82
OI0003478,O001157,P00671,2,402.61
OI0003479,O000380,P00836,4,1411.91
OI0003480,O000528,P00986,1,668.85
OI0003481,O001311,P00780,1,1184.63
OI0003482,O001308,P00662,1,740.79
OI0003483,O000903,P00129,1,709.27
OI0003484,O000807,P00638,1,226.43
OI0003485,O000227,P00513,1,1277.54
OI0003486,O001451,P00899,0,122.14
OI0003487,O000027,P00629,0,468.84
OI0003488,O001356,P00972,2,1011.83
OI0003489,O001141,P00502,2,763.35
OI0003490,O000089,P00149,1,1322.66
OI0003491,O000619,P00269,3,63.75
OI0003492,O000122,P00701,1,975.86
OI0003493,O000866,P00653,1,718.81
OI0003494,O000033,P00105,2,235.7
OI0003495,O000603,P00466,2,1116.16
OI0003496,O000696,P00764,3,619.9
OI0003497,O000888,P00929,0,799.71
OI0003498,O001422,P00902,1,1451.06
OI0003499,O000525,P00281,2,731.91
OI0003500,O001048,P00407,1,1235.94
OI0003501,O001349,P00856,0,1155.52
OI0003502,O000034,P00613,2,995.82
OI0003503,O000247,P00794,1,1345.73
OI0003504,O001043,P00900,1,381.14
OI0003505,O001054,P00358,1,1232.05
OI0003506,O000049,P00675,0,569.79
OI0003507,O000912,P00203,1,1219.67
OI0003508,O000180,P00612,1,743.21
OI0003509,O001394,P00281,1,1287.28
OI0003510,O000738,P00916,3,1342.79
OI0003511,O001419,P00257,1,898.48
OI0003512,O000590,P00094,3,763.9
OI0003513,O000496,P00324,1,1176.0
OI0003514,O000431,P00791,1,404.14
OI0003515,O001231,P00739,1,27.95
OI0003516,O001059,P00362,1,613.61
OI0003517,O001437,P00662,1,764.12
OI0003518,O000364,P00351,1,449.41
OI0003519,O000310,P00062,2,578.13
OI0003520,O000982,P00641,1,203.92
OI0003521,O001303,P00187,2,419.55
OI0003522,O001176,P00580,2,363.94
OI0003523,O000227,P00915,1,454.98
OI0003524,O001267,P00542,3,452.09
OI0003525,O000010,P00897,3,840.66
OI0003526,O001416,P00304,4,379.64
OI0003527,O000048,P00787,1,1411.74
OI0003528,O000204,P00639,3,769.36
OI0003529,O000989,P00436,3,197.8
OI0003530,O000894,P00213,2,423.01
OI0003531,O000157,P00406,1,1095.99
OI0003532,O000855,P00818,4,25.42
OI0003533,O000026,P00962,4,1407.04
OI0003534,O000421,P00134,2,670.54
OI0003535,O000761,P00960,1,784.01
OI0003536,O000774,P00917,3,1482.68
OI0003537,O000264,P00993,1,757.59
OI0003538,O000588,P00915,1,1421.88
OI0003539,O000958,P00219,4,1373.27
OI0003540,O000470,P00421,3,1412.27
OI0003541,O000254,P00319,4,1219.5
OI0003542,O001171,P00157,2,448.12
OI0003543,O001350,P00188,1,522.84
OI0003544,O001362,P00476,4,550.65
OI0003545,O000740,P00162,1,1468.88
OI0003546,O000118,P00129,3,544.33
OI0003547,O001189,P00304,2,167.49
OI0003548,O000550,P00089,1,1168.6
OI0003549,O000911,P00895,0,552.26
OI0003550,O000870,P00917,1,933.3
OI0003551,O000808,P00162,1,1386.92
OI0003552,O000821,P00922,1,865.38
OI0003553,O001222,P00036,1,958.36
OI0003554,O001398,P00227,2,966.08
OI0003555,O000564,P00151,2,920.54
OI0003556,O001153,P00593,1,243.86
OI0003557,O000414,P00047,2,687.34
OI0003558,O001404,P00716,1,16.46
OI0003559,O000880,P00940,0,941.27
OI0003560,O000993,P00660,1,865.16
OI0003561,O000001,P00231,2,480.62
OI0003562,O000167,P00539,1,788.22
OI0003563,O000016,P00701,0,742.12
OI0003564,O000657,P00165,1,380.12
OI0003565,O000112,P00724,4,443.46
OI0003566,O001392,P00820,4,1145.0
OI0003567,O001126,P00587,1,1134.82
OI0003568,O000594,P00604,1,707.32
OI0003569,O001430,P00574,4,1077.68
OI0003570,O000507,P00066,1,678.95
OI0003571,O000671,P00920,1,1277.8
OI0003572,O001064,P00080,1,502.55
OI0003573,O001405,P00140,4,1391.3
OI0003574,O000759,P00400,2,815.71
OI0003575,O000497,P00932,1,805.85
OI0003576,O000965,P00130,0,1007.86
OI0003577,O000281,P00985,4,514.58
OI0003578,O000351,P00766,1,1087.87
OI0003579,O000334,P00446,2,484.04
OI0003580,O000761,P00832,1,599.32
OI0003581,O001307,P00029,3,1013.68
OI0003582,O000728,P00988,1,570.78
OI0003583,O001343,P00202,3,303.96
OI0003584,O000823,P00237,1,1308.49
OI0003585,O001438,P00599,1,1383.62
OI0003586,O000014,P00608,1,941.96
OI0003587,O001080,P00799,3,1217.67
OI0003588,O001427,P00339,1,1480.05
OI0003589,O000342,P00399,0,924.09
OI0003590,O000199,P00439,2,1363.65
OI0003591,O000678,P00289,2,542.09
OI0003592,O001316,P00252,2,1052.21
OI0003593,O000658,P00977,1,88.43
OI0003594,O001465,P00692,1,1184.51
OI0003595,O000078,P00100,2,1245.56
OI0003596,O000112,P00916,1,604.76
OI0003597,O000535,P00585,4,960.24
OI0003598,O001399,P00422,1,1288.25
OI0003599,O001140,P00643,1,1325.99
OI0003600,O001166,P00694,1,164.26
OI0003601,O000992,P00706,1,1242.09
OI0003602,O001221,P00018,1,414.99
OI0003603,O000790,P00471,1,1092.32
OI0003604,O001323,P00638,3,491.12
OI0003605,O001100,P00723,1,89.21
OI0003606,O000530,P00007,1,318.76
OI0003607,O000100,P00419,1,615.96
OI0003608,O000973,P00380,2,1113.14
OI0003609,O001492,P00508,0,155.55
OI0003610,O001316,P00114,1,1220.34
OI0003611,O001015,P00852,2,1495.44
OI0003612,O000125,P00511,1,1183.45
OI0003613,O001015,P00596,2,713.24
OI0003614,O000519,P00851,2,854.4
OI0003615,O000023,P00873,4,14.21
OI0003616,O000162,P00976,1,317.86
OI0003617,O000629,P00614,1,1348.99
OI0003618,O000506,P00469,1,37.49
OI0003619,O000882,P00093,1,1357.67
OI0003620,O001045,P00492,0,174.31
OI0003621,O001488,P00828,2,203.95
OI0003622,O000483,P00102,1,267.15
OI0003623,O000309,P00493,1,1200.08
OI0003624,O000874,P00763,1,719.89
OI0003625,O000203,P00536,2,222.07
OI0003626,O001440,P00485,1,1031.77
OI0003627,O000640,P00989,1,1411.33
OI0003628,O000142,P00479,4,860.81
OI0003629,O001004,P00877,2,152.56
OI0003630,O000615,P00167,1,86.85
OI0003631,O000107,P00140,1,1194.83
OI0003632,O000529,P00094,1,941.0
OI0003633,O000576,P00181,3,1384.37
OI0003634,O000969,P00576,3,823.14
OI0003635,O000688,P00004,1,98.28
OI0003636,O000291,P00606,3,608.51
OI0003637,O000805,P00389,1,988.7
OI0003638,O001335,P00272,3,580.4
OI0003639,O000668,P00795,1,1499.39
OI0003640,O000385,P00132,1,611.04
OI0003641,O001077,P00584,3,821.62
OI0003642,O001207,P00816,1,341.96
OI0003643,O001393,P00904,4,232.45
OI0003644,O000701,P00593,1,969.73
OI0003645,O000013,P00512,1,884.98
OI0003646,O000960,P00686,2,11.49
OI0003647,O000160,P00812,0,430.75
OI0003648,O001308,P00963,1,967.15
OI0003649,O000565,P00987,0,1219.31
OI0003650,O001311,P00052,4,471.99
OI0003651,O000008,P00290,3,972.92
OI0003652,O000072,P00446,1,401.56
OI0003653,O000892,P00237,1,1037.12
OI0003654,O000098,P00789,1,1048.43
OI0003655,O000087,P00491,1,199.68
OI0003656,O000101,P00280,4,999.31
OI0003657,O000281,P00044,2,503.68
OI0003658,O000883,P00882,1,263.03
OI0003659,O001313,P00766,1,753.04
OI0003660,O000749,P00937,4,681.18
OI0003661,O000196,P00925,1,1161.94
OI0003662,O000391,P00359,4,131.35
OI0003663,O000609,P00646,0,1185.68
OI0003664,O000450,P00568,2,163.59
OI0003665,O001392,P00526,2,315.15
OI0003666,O001454,P00690,2,776.24
OI0003667,O001120,P00462,2,697.45
OI0003668,O001285,P00101,0,1483.34
OI0003669,O000121,P00692,1,886.26
OI0003670,O001390,P00984,4,494.52
OI0003671,O000332,P00461,1,1350.72
OI0003672,O001076,P00769,4,471.76
OI0003673,O001420,P00268,2,414.29
OI0003674,O000318,P00883,1,744.09
OI0003675,O000675,P00362,4,1370.2
OI0003676,O000702,P00408,3,1064.23
OI0003677,O001301,P00037,1,1017.84
OI0003678,O001218,P00468,1,1090.49
OI0003679,O000693,P00966,3,991.16
OI0003680,O001017,P00716,3,1140.9
OI0003681,O000021,P00981,3,293.18
OI0003682,O000399,P00259,2,270.0
OI0003683,O000202,P00509,1,546.43
OI0003684,O000466,P00667,3,1277.18
OI0003685,O001175,P00750,0,1073.11
OI0003686,O000896,P00309,1,851.88
OI0003687,O001183,P00612,0,34.07
OI0003688,O000310,P00273,1,357.52
OI0003689,O000504,P00625,1,1206.25
OI0003690,O000026,P00110,0,367.52
OI0003691,O000066,P00655,1,1096.78
OI0003692,O000263,P00679,1,281.03
OI0003693,O000472,P00260,2,911.52
OI0003694,O000167,P00657,1,944.18
OI0003695,O000800,P00742,1,1129.19
OI0003696,O001178,P00907,3,660.32
OI0003697,O000343,P00268,1,950.85
OI0003698,O000718,P00032,1,733.02
OI0003699,O000413,P00923,4,1421.27
OI0003700,O001208,P00940,0,785.21
OI0003701,O001218,P00811,1,318.35
OI0003702,O001026,P00731,2,1003.5
OI0003703,O001239,P00177,3,824.96
OI0003704,O000687,P00104,3,1206.73
OI0003705,O000797,P00236,0,269.48
OI0003706,O000483,P00093,2,395.1
OI0003707,O001056,P00201,2,1382.84
OI0003708,O000015,P00811,1,1395.39
OI0003709,O001342,P00899,1,666.17
OI0003710,O001267,P00743,2,76.39
OI0003711,O000017,P00925,1,463.3
OI0003712,O000534,P00767,0,374.45
OI0003713,O000081,P00597,1,624.94
OI0003714,O000656,P00035,0,480.11
OI0003715,O000436,P00117,1,1244.34
OI0003716,O001032,P00688,1,9.54
OI0003717,O001019,P00458,1,968.72
OI0003718,O000679,P00471,4,998.08
OI0003719,O001311,P00935,1,992.64
OI0003720,O000780,P00985,1,783.29
OI0003721,O000186,P00920,4,918.6
OI0003722,O000422,P00788,3,1216.69
OI0003723,O000466,P00399,1,1177.37
OI0003724,O000083,P00597,1,56.76
OI0003725,O000567,P00117,2,50.5
OI0003726,O000643,P00362,4,1259.22
OI0003727,O000325,P00204,0,864.22
OI0003728,O001443,P00146,1,1436.35
OI0003729,O000051,P00444,3,650.23
OI0003730,O001051,P00727,1,269.23
OI0003731,O000677,P00617,2,712.49
OI0003732,O000981,P00861,2,657.63
OI0003733,O000793,P00297,1,778.18
OI0003734,O001086,P00868,1,1212.88
OI0003735,O000657,P00581,2,985.1
OI0003736,O001195,P00487,2,281.99
OI0003737,O001310,P00986,3,1103.04
OI0003738,O000117,P00767,3,889.88
OI0003739,O001028,P00231,0,869.57
OI0003740,O001090,P00203,2,1018.99
OI0003741,O001084,P00362,1,848.13
OI0003742,O000905,P00395,2,688.98
OI0003743,O000502,P00248,1,962.37
OI0003744,O000799,P00440,2,1086.97
OI0003745,O000857,P00914,2,342.52
OI0003746,O001253,P00396,2,748.09
OI0003747,O001124,P00761,3,689.97
OI0003748,O001143,P00656,1,64.66
OI0003749,O000069,P00795,1,1252.49
OI0003750,O000664,P00356,1,569.19
OI0003751,O000792,P00401,4,113.67
OI0003752,O000221,P00241,1,689.56
OI0003753,O001010,P00341,1,246.41
OI0003754,O000223,P00887,4,1058.1
OI0003755,O000677,P00229,3,859.8
OI0003756,O000211,P00543,3,408.82
OI0003757,O000931,P00621,1,1425.96
OI0003758,O000886,P00931,3,441.16
OI0003759,O000882,P00539,1,834.72
OI0003760,O000262,P00855,2,1203.34
OI0003761,O000518,P00672,1,773.27
OI0003762,O001272,P00529,2,1441.48
OI0003763,O000798,P00267,1,1266.56
OI0003764,O001281,P00129,1,1381.92
OI0003765,O001087,P00220,2,562.19
OI0003766,O001416,P00082,1,824.79
OI0003767,O000540,P00561,1,1261.05
OI0003768,O000417,P00553,1,1355.73
OI0003769,O000053,P00020,3,1416.82
OI0003770,O000038,P00327,1,1319.33
OI0003771,O000308,P00037,3,1097.48
OI0003772,O000846,P00382,2,41.2
OI0003773,O000898,P00912,2,475.86
OI0003774,O000053,P00039,1,197.76
OI0003775,O000606,P00109,2,236.36
OI0003776,O000452,P00429,0,439.91
OI0003777,O000461,P00064,1,116.74
OI0003778,O000775,P00175,2,368.33
OI0003779,O001161,P00791,4,1435.68
OI0003780,O001396,P00032,0,471.36
OI0003781,O001280,P00945,1,243.77
OI0003782,O000395,P00721,4,1078.86
OI0003783,O001061,P00891,3,1243.62
OI0003784,O001171,P00531,0,474.49
OI0003785,O001032,P00106,1,421.35
OI0003786,O001275,P00482,0,366.43
OI0003787,O000647,P00206,3,592.93
OI0003788,O001471,P00247,1,135.41
OI0003789,O000263,P00835,3,1005.35
OI0003790,O000632,P00679,4,1234.23
OI0003791,O001463,P00089,4,997.21
OI0003792,O001283,P00316,3,634.69
OI0003793,O001347,P00011,1,437.0
OI0003794,O000530,P00049,1,617.12
OI0003795,O000301,P00911,2,638.64
OI0003796,O000485,P00896,1,1000.7
OI0003797,O000092,P00979,0,1392.45
OI0003798,O001188,P00573,1,110.53
OI0003799,O001359,P00171,4,1430.26
OI0003800,O000315,P00143,3,1365.75
OI0003801,O000945,P00207,1,181.01
OI0003802,O000238,P00998,1,279.46
OI0003803,O000083,P00463,2,470.84
OI0003804,O000669,P00509,3,841.7
OI0003805,O001133,P00201,1,206.04
OI0003806,O000178,P00005,4,304.5
OI0003807,O000250,P00211,3,1354.5
OI0003808,O000765,P00984,4,168.4
OI0003809,O000667,P00029,2,601.32
OI0003810,O000903,P00190,3,1145.69
OI0003811,O000091,P00188,3,1333.43
OI0003812,O000339,P00837,1,507.38
OI0003813,O000169,P00767,1,250.83
OI0003814,O001163,P00150,3,1106.83
OI0003815,O000578,P00525,1,1159.97
OI0003816,O001208,P00946,1,1470.15
OI0003817,O000780,P00884,3,213.62
OI0003818,O000170,P00943,3,1065.58
OI0003819,O000362,P00366,1,628.85
OI0003820,O000244,P00157,1,1372.37
OI0003821,O000138,P00080,1,614.71
OI0003822,O001052,P00868,1,671.71
OI0003823,O000519,P00273,4,194.56
OI0003824,O001422,P00660,2,484.8
OI0003825,O000333,P00718,4,604.26
OI0003826,O000965,P00626,1,31.18
OI0003827,O001341,P00518,1,659.17
OI0003828,O000563,P00790,3,507.8
OI0003829,O000426,P00232,1,1206.74
OI0003830,O001160,P00649,1,165.13
OI0003831,O000641,P00160,4,1141.52
OI0003832,O000709,P00344,3,1072.45
OI0003833,O001291,P00289,1,366.46
OI0003834,O000107,P00205,2,129.49
OI0003835,O000560,P00995,0,1263.54
OI0003836,O000138,P00838,4,377.9
OI0003837,O000615,P00305,3,222.61
OI0003838,O000047,P00360,0,541.76
OI0003839,O000368,P00670,1,604.32
OI0003840,O000006,P00870,3,492.5
OI0003841,O000523,P00400,1,1464.84
OI0003842,O000529,P00449,4,1321.83
OI0003843,O001296,P00106,4,1310.1
OI0003844,O000066,P00082,3,601.16
OI0003845,O000420,P00342,2,1444.49
OI0003846,O001363,P00986,1,1027.6
OI0003847,O000934,P00782,1,1248.83
OI0003848,O000498,P00952,2,753.81
OI0003849,O001493,P00421,1,245.12
OI0003850,O000331,P00049,2,1330.89
OI0003851,O000768,P00206,1,732.21
OI0003852,O001001,P00218,1,1452.99
OI0003853,O001155,P00818,1,386.02
OI0003854,O000530,P00676,3,1488.61
OI0003855,O001462,P00436,1,337.52
OI0003856,O000243,P00791,1,555.41
OI0003857,O001487,P00322,1,893.05
OI0003858,O000350,P00231,0,1041.52
OI0003859,O001041,P00711,3,1081.82
OI0003860,O001490,P00487,2,717.0
OI0003861,O000735,P00429,1,119.86
OI0003862,O000882,P00883,1,746.59
OI0003863,O000363,P00726,4,505.36
OI0003864,O001234,P00284,2,988.2
OI0003865,O001015,P00486,1,277.5
OI0003866,O000525,P00276,1,593.9
OI0003867,O000831,P00433,1,1449.35
OI0003868,O000782,P00185,0,137.86
OI0003869,O000420,P00722,3,905.49
OI0003870,O000786,P00633,1,140.52
OI0003871,O000133,P00216,3,239.71
OI0003872,O000014,P00097,1,909.38
OI0003873,O001068,P00955,1,668.77
OI0003874,O001401,P00119,3,825.01
OI0003875,O000295,P00365,1,1320.41
OI0003876,O001420,P00794,2,1226.77
OI0003877,O001128,P00403,3,1332.53
OI0003878,O000445,P00618,4,926.3
OI0003879,O001086,P00397,1,737.02
OI0003880,O000412,P00458,0,691.5
OI0003881,O000630,P00318,1,1111.01
OI0003882,O000321,P00382,1,784.34
OI0003883,O001155,P00142,1,163.12
OI0003884,O000818,P00457,1,217.2
OI0003885,O001223,P00501,1,538.84
OI0003886,O000905,P00907,1,106.4
OI0003887,O000036,P00323,3,362.65
OI0003888,O000791,P01000,3,986.32
OI0003889,O001240,P00268,1,23.58
OI0003890,O000586,P00803,3,908.12
OI0003891,O000306,P00487,1,1159.67
OI0003892,O001008,P00878,1,259.38
OI0003893,O000893,P00679,1,275.55
OI0003894,O000012,P00160,3,48.14
OI0003895,O000083,P00743,1,771.11
OI0003896,O001056,P00014,0,983.61
OI0003897,O001432,P00705,4,688.08
OI0003898,O001110,P00155,1,587.23
OI0003899,O001435,P00101,4,684.35
OI0003900,O000957,P00572,1,1173.38
OI0003901,O000713,P00043,3,55.1
OI0003902,O001280,P00193,2,1176.81
OI0003903,O000241,P00311,3,1001.18
OI0003904,O000898,P00621,4,365.93
OI0003905,O000896,P00605,3,789.49
OI0003906,O000907,P00728,1,78.69
OI0003907,O001476,P00465,3,572.49
OI0003908,O000756,P00163,2,265.19
OI0003909,O001025,P00351,1,38.34
OI0003910,O000601,P00234,4,538.85
OI0003911,O000282,P00928,1,1090.54
OI0003912,O000651,P00403,1,1381.93
OI0003913,O000599,P00351,1,995.08
OI0003914,O000979,P00167,2,605.95
OI0003915,O001143,P00148,2,1499.25
OI0003916,O001012,P00028,2,428.0
OI0003917,O000900,P00259,1,284.76
OI0003918,O001104,P00928,2,698.2
OI0003919,O000894,P00598,4,759.84
OI0003920,O000957,P00620,1,535.46
OI0003921,O000219,P00442,2,1044.77
OI0003922,O000727,P00950,1,279.88
OI0003923,O001009,P00938,0,767.96
OI0003924,O001490,P00629,2,752.69
OI0003925,O000518,P00876,0,1236.56
OI0003926,O000812,P00527,2,1390.82
OI0003927,O000502,P00998,2,996.58
OI0003928,O000058,P00211,1,461.53
OI0003929,O001361,P00830,1,1035.97
OI0003930,O000814,P00543,4,380.8
OI0003931,O000614,P00445,0,1449.98
OI0003932,O000426,P00794,2,1234.43
OI0003933,O001394,P00453,4,649.63
OI0003934,O001435,P00697,4,1177.59
OI0003935,O000883,P00404,2,615.94
OI0003936,O000432,P00066,1,116.54
OI0003937,O001220,P00405,1,1061.62
OI0003938,O001401,P00883,1,609.9
OI0003939,O000948,P00828,2,1395.83
OI0003940,O001389,P00575,0,463.31
OI0003941,O000935,P00435,3,1265.78
OI0003942,O000405,P00228,2,1022.25
OI0003943,O000492,P00476,0,1280.72
OI0003944,O000066,P00468,1,441.36
OI0003945,O000912,P00101,2,694.71
OI0003946,O000391,P00423,0,1235.58
OI0003947,O000083,P00356,3,967.51
OI0003948,O001003,P00139,4,543.08
OI0003949,O000481,P00631,4,770.43
OI0003950,O000777,P00569,2,1494.17
OI0003951,O001253,P00131,3,1114.06
OI0003952,O000785,P00549,2,923.71
OI0003953,O001249,P00468,1,1242.73
OI0003954,O001137,P00480,2,665.84
OI0003955,O000652,P00111,1,1425.35
OI0003956,O001209,P00153,1,830.27
OI0003957,O001197,P00917,3,493.67
OI0003958,O000523,P00762,4,133.6
OI0003959,O000205,P00242,2,566.66
OI0003960,O000742,P00720,1,855.11
OI0003961,O000319,P00880,1,1056.36
OI0003962,O001183,P00682,1,1313.3
OI0003963,O000278,P00769,1,1416.22
OI0003964,O000902,P00279,4,158.17
OI0003965,O000148,P00363,1,903.35
OI0003966,O000778,P00625,1,1001.55
OI0003967,O001107,P00408,3,262.24
OI0003968,O000419,P00175,1,820.67
OI0003969,O000538,P00601,2,505.58
OI0003970,O000392,P00135,2,120.74
OI0003971,O001157,P00506,2,103.47
OI0003972,O000940,P00294,1,1140.02
OI0003973,O000242,P00495,0,925.11
OI0003974,O001475,P00815,1,1074.11
OI0003975,O000999,P00871,2,1029.49
OI0003976,O001224,P00419,1,205.8
OI0003977,O001141,P00206,1,231.59
OI0003978,O001243,P00318,4,382.46
OI0003979,O001329,P00073,1,601.66
OI0003980,O000243,P00259,3,1409.07
OI0003981,O001316,P00358,3,1012.47
OI0003982,O000976,P00148,3,386.48
OI0003983,O001325,P00225,4,88.7
OI0003984,O000684,P00105,1,1027.91
OI0003985,O001412,P00556,2,939.85
OI0003986,O000588,P00928,2,1015.27
OI0003987,O001233,P00356,1,395.46
OI0003988,O001338,P00538,1,777.86
OI0003989,O000617,P00816,1,545.75
OI0003990,O000026,P00261,1,1227.46
OI0003991,O000863,P00571,3,108.75
OI0003992,O000079,P00573,4,416.79
OI0003993,O001012,P00817,3,906.42
OI0003994,O000128,P00926,1,311.81
OI0003995,O000413,P00913,1,1010.71
OI0003996,O000137,P00070,3,209.47
OI0003997,O001358,P00954,1,39.1
OI0003998,O000548,P00447,3,1295.92
OI0003999,O000388,P00957,3,503.5
OI0004000,O000571,P00447,2,239.49
